poll_id,end_date,sample_size,population,state,Biden,Trump,population_weight,date_weight,sample_weight,Biden_Win,Trump_win,wbw,wtw
84007,2023-08-27,5000,rv,"",43,42,0.753,0.00215642483139416,1.69897000433602,1,0,0.00275876693217346,0
84019,2023-08-26,2013,rv,"",45,44,0.753,0.00205225905986957,1.30384377488865,1,0,0.00201489637535134,0
84020,2023-08-27,1667,rv,"",43.1,43.7,0.753,0.00215642483139416,1.22193559982801,0,1,0,0.00198416423918473
84020,2023-08-27,2029,a,"",38.2,42.3,0.628,0.00215642483139416,1.30728204703335,0,1,0,0.00177036683381514
84039,2023-08-29,1303,rv,"",43,44,0.753,0.00238088604336812,1.11494441571258,0,1,0,0.00199888036567149
84074,2023-08-30,1500,rv,"",42.5,43,0.753,0.00250173181594585,1.17609125905568,0,1,0,0.00221552548569026
84078,2023-08-31,1259,rv,"",44.5714285714286,47,0.753,0.00262871131373507,1.10002573010786,0,1,0,0.00217741251184707
84084,2023-09-04,6000,rv,"",44,41,0.753,0.00320443498440483,1.77815125038364,1,0,0.00429057146594229,0
84096,2023-09-05,1387,rv,"",37.5,44,0.753,0.00336708133299601,1.14207646107328,0,1,0,0.0028956346426993
84096,2023-09-05,1701,a,"",36,42,0.628,0.00336708133299601,1.23070431361257,0,1,0,0.002602357595064
84097,2023-08-31,1022,lv,"",44.5,46,1,0.00262871131373507,1.00945089579869,0,1,0,0.00265355499044603
84115,2023-09-04,1187,lv,"",41,42,1,0.00320443498440483,1.07445071895459,0,1,0,0.00344300747283702
84115,2023-09-04,1500,rv,"",36,38,0.753,0.00320443498440483,1.17609125905568,0,1,0,0.00283783710545418
84122,2023-09-10,6000,rv,"",43.5,42,0.753,0.00431284966278833,1.77815125038364,1,0,0.00577468096251462,0
84136,2023-09-12,1334,rv,"",44,43,0.753,0.00476177208673623,1.12515582958053,1,0,0.00403437492376141,0
84138,2023-09-11,1726,rv,"",47,46,0.753,0.00453175541468814,1.23704079137919,1,0,0.00422129262730563,0
84140,2023-09-11,3015,rv,"",43,44,0.753,0.00453175541468814,1.47928731647617,0,1,0,0.00504793753465924
84155,2023-06-29,1063,lv,"",46,46,1,0.000116173724732742,1.0265332645233,1,0,0.000119256192901732,0
84156,2023-08-16,2018,lv,"",43.5,45,1,0.00125086590797292,1.30492116190089,0,1,0,0.00163228139401424
84158,2023-09-12,1012,rv,"",44.1428571428571,48,0.753,0.00476177208673623,1.00518051250378,0,1,0,0.00360418970144851
84159,2023-09-06,2000,lv,"",45.6,44.3,1,0.00353798306353089,1.30102999566398,1,0,0.00460302208980483,0
84160,2023-09-14,4415,a,"",39,39,0.628,0.00525742262747014,1.64493070791359,1,0,0.00543100424052658,0
84165,2023-09-14,2103,rv,"",39.5,45,0.753,0.00525742262747014,1.32283927268632,0,1,0,0.00523690801891959
84170,2023-09-15,2525,lv,"",49,50,1,0.0055242717280199,1.40226138245468,0,1,0,0.00774647291038849
84172,2023-09-13,979,lv,"",43,42,1,0.00500346363189169,0.990782691803138,1,0,0.00495734516554475,0
84174,2023-09-17,6000,rv,"",42.5,43,0.753,0.00609929048559149,1.77815125038364,0,1,0,0.0081666321355659
84188,2023-09-18,1097,rv,"",43.3333333333333,44,0.753,0.00640886996880967,1.04020662757471,0,1,0,0.00501991140966573
84190,2023-09-18,1125,rv,"",43.2,44.25,0.753,0.00640886996880967,1.05115252244738,0,1,0,0.00507273497481492
84193,2023-09-19,676,lv,"",48.3,51.7,1,0.00673416266599201,0.829946695941636,0,1,0,0.00558899605457359
84213,2023-09-19,1005,rv,"",43,41,0.753,0.00673416266599201,1.00216606175651,1,0,0.0050818082064883,0
84217,2023-09-17,1124,lv,"",40,42,1,0.00609929048559149,1.05076631123304,0,1,0,0.00640892896468376
84217,2023-09-17,1500,rv,"",37,36,0.753,0.00609929048559149,1.17609125905568,1,0,0.00540151163658886,0
84224,2023-09-20,890,rv,"",42,52,0.753,0.00707596612706177,0.949390006644913,0,1,0,0.00505854220087793
84224,2023-09-20,1006,a,"",42,51,0.628,0.00707596612706177,1.00259798071991,0,1,0,0.00445525139219853
84225,2023-09-19,1000,rv,"",42.25,42.5,0.753,0.00673416266599201,1,0,1,0,0.00507082448749199
84226,2023-09-19,3015,rv,"",41,46,0.753,0.00673416266599201,1.47928731647617,0,1,0,0.00750120634842367
84232,2023-09-24,6000,rv,"",42.5,42,0.753,0.00862569932557666,1.77815125038364,1,0,0.0115493619250292,0
84241,2023-09-20,1000,lv,"",41,45,1,0.00707596612706177,1,0,1,0,0.00707596612706177
84247,2023-09-18,3098,rv,"",47.5,38.3333333333333,0.753,0.00640886996880967,1.49108141342319,1,0,0.00719577860932822,0
84250,2023-09-26,1293,rv,"",45,40,0.753,0.00952354417347246,1.11159852488039,1,0,0.00797152731411354,0
84250,2023-09-26,1500,a,"",39,38,0.628,0.00952354417347246,1.17609125905568,1,0,0.00703394983220522,0
84254,2023-09-26,1000,lv,"",39,44.5,1,0.00952354417347246,1,0,1,0,0.00952354417347246
84278,2023-09-29,1615,rv,"",42,45,0.753,0.0110485434560398,1.20817252666712,0,1,0,0.0100514556374462
84282,2023-09-28,1011,lv,"",40.3333333333333,43,1,0.0105148452549403,1.004751155591,0,1,0,0.0105648029207618
84291,2023-09-24,1008,lv,"",38,38,1,0.00862569932557666,1.00346053210951,1,0,0.00865554883505977,0
84293,2023-09-25,1062,lv,"",42.5,46,1,0.00906351082937627,1.02612451674545,0,1,0,0.00930029066981088
84294,2023-10-01,5000,rv,"",42.5,43,0.753,0.012198580971183,1.69897000433602,0,1,0,0.0156059424436245
84307,2023-09-28,1137,rv,"",44.5,43,0.753,0.0105148452549403,1.05576046468773,1,0,0.00835917190809396,0
84308,2023-09-25,690,lv,"",51,49,1,0.00906351082937627,0.838849090737255,1,0,0.00760291781810955,0
84308,2023-09-25,868,rv,"",48,51,0.753,0.00906351082937627,0.938519725176492,0,1,0,0.00640523162061844
84308,2023-09-25,1007,a,"",48.5,52,0.628,0.00906351082937627,1.00302947055362,0,1,0,0.00570912819824706
84310,2023-10-03,2330,lv,"",43,43,1,0.013468325331984,1.36735592102602,1,0,0.0184159943889931,0
84315,2023-05-04,1250,rv,"",42,44,0.753,7.26085779579635e-06,1.09691001300806,0,1,0,5.99727423728517e-06
84316,2023-06-09,1250,rv,"",42.8,44.5,0.753,4.31583728751555e-05,1.09691001300806,0,1,0,3.56476610679757e-05
84334,2023-10-04,1005,a,"",33,34,0.628,0.0141519322541235,1.00216606175651,0,1,0,0.00890666414199001
84338,2023-10-02,1337,rv,"",34.5,45,0.753,0.0128177399376193,1.12613140726198,0,1,0,0.0108691480139437
84338,2023-10-02,1784,a,"",31.5,42,0.628,0.0128177399376193,1.2513948500401,0,1,0,0.0100731537531727
84347,2023-09-29,1262,rv,"",42,42,0.753,0.0110485434560398,1.10105935490812,1,0,0.00916032190417725,0
84354,2023-10-08,5000,rv,"",42,42,0.753,0.0172513986511533,1.69897000433602,1,0,0.0220701354573877,0
84355,2023-10-05,2000,lv,"",42,42.35,1,0.0148702367657909,1.30102999566398,0,1,0,0.0193466240749194
84371,2023-10-03,2207,lv,"",44.2,45,1,0.013468325331984,1.34380233316166,0,1,0,0.0180987670049004
84371,2023-10-03,2474,rv,"",41.5,43.5,0.753,0.013468325331984,1.3933996952931,0,1,0,0.0141313705915123
84371,2023-10-03,3030,a,"",37.7,40.9,0.628,0.013468325331984,1.48144262850231,0,1,0,0.0125302022046806
84373,2023-10-10,1296,rv,"",43,42,0.753,0.0190470883469449,1.11260500153457,1,0,0.0159574899768898,0
84373,2023-10-10,1500,a,"",38,38,0.628,0.0190470883469449,1.17609125905568,1,0,0.0140678996644104,0
84374,2023-10-07,2982,rv,"",41,45,0.753,0.0164180724789566,1.47450763911698,0,1,0,0.0182290556872176
84382,2023-10-09,1007,rv,"",45,44.6666666666667,0.753,0.0181270216587525,1.00302947055362,1,0,0.0136909985136307,0
84408,2023-10-11,1218,rv,"",46.5,41.5,0.753,0.0200138545275668,1.08564728829686,1,0,0.0163611741328541,0
84425,2023-10-15,5000,rv,"",42.5,41,0.753,0.0243971619423659,1.69897000433602,1,0,0.031211884887249,0
84437,2023-10-05,1033,lv,"",37,41,1,0.0148702367657909,1.01410032151962,0,1,0,0.0150799118852615
84439,2023-10-16,1417,rv,"",40.5,44,0.753,0.0256354798752387,1.15136985024746,0,1,0,0.0222254867246064
84439,2023-10-16,1850,a,"",36.5,43,0.628,0.0256354798752387,1.26717172840301,0,1,0,0.0204003007547426
84440,2023-10-16,1123,rv,"",42,40.6666666666667,0.753,0.0256354798752387,1.05037975626146,1,0,0.020276022794558,0
84443,2023-09-11,2008,rv,"",52,48,0.753,0.00453175541468814,1.30276370847298,1,0,0.00444556628691852,0
84448,2023-10-15,784,lv,"",40,40,1,0.0243971619423659,0.894316062684439,1,0,0.0218187738089713,0
84457,2023-10-15,869,lv,"",46.15,45.75,1,0.0243971619423659,0.939019776448666,1,0,0.0229094175531024,0
84461,2023-10-17,1578,rv,"",42.5,47.55,0.753,0.0269366506639681,1.1981069988734,0,1,0,0.0243015612340911
84462,2023-09-20,1262,lv,"",40,41,1,0.00707596612706177,1.10105935490812,0,1,0,0.00779105869921431
84467,2023-10-18,2116,rv,"",40.8,45.75,0.753,0.0283038645082471,1.32551566336315,0,1,0,0.0282504634517605
84469,2023-10-20,1000,rv,"",38.65,38.875,0.753,0.03125,1,0,1,0,0.02353125
84476,2023-10-17,3318,lv,"",36.9,37.9,1,0.0269366506639681,1.52087638168834,0,1,0,0.0409673157966186
84481,2023-10-19,1000,lv,"",39.5,40,1,0.0297404735315819,1,0,1,0,0.0297404735315819
84482,2023-10-22,5000,rv,"",43,43,0.753,0.0345027973023066,1.69897000433602,1,0,0.0441402709147754,0
84484,2023-10-23,3029,rv,"",39.5,42.5,0.753,0.0362540433175051,1.48129927333286,0,1,0,0.0404384252802634
84486,2023-08-30,1165,rv,"",37,43,0.753,0.00250173181594585,1.06632592536204,0,1,0,0.00200874910471552
84486,2023-08-30,1167,rv,"",41,38,0.753,0.00250173181594585,1.06707085604537,1,0,0.00201015240815927,0
84497,2023-10-24,1000,lv,"",38.3333333333333,43.75,1,0.0380941766938899,1,0,1,0,0.0380941766938899
84499,2023-10-25,1500,rv,"",39,39,0.753,0.0400277090551335,1.17609125905568,1,0,0.0354484077710442,0
84510,2023-10-29,1183,lv,"",38,40,1,0.0487943238847319,1.07298474462793,0,1,0,0.0523555651527516
84510,2023-10-29,1500,rv,"",33,35,0.753,0.0487943238847319,1.17609125905568,0,1,0,0.0432120930927109
84511,2023-10-27,1000,lv,"",47,40,1,0.0441941738241592,1,1,0,0.0441941738241592,0
84513,2023-10-31,1333,rv,"",42,42,0.753,0.0538733013279361,1.12483014941386,1,0,0.0456305301273365,0
84513,2023-10-31,1500,a,"",39,38,0.628,0.0538733013279361,1.17609125905568,1,0,0.0397900289990263,0
84515,2023-10-30,568,lv,"",40.45,41.4,1,0.0512709597504774,0.754348335711019,0,1,0,0.0386761631580792
84516,2023-10-29,1000,a,"",38,36,0.628,0.0487943238847319,1,1,0,0.0306428353996116,0
84517,2023-10-30,1610,rv,"",40.6666666666667,39,0.753,0.0512709597504774,1.20682587603185,1,0,0.0465919660496453,0
84519,2023-10-26,1029,lv,"",44.3333333333333,47,1,0.0420593810197611,1.01241537476243,0,1,0,0.0425815639973974
84520,2023-11-01,2021,rv,"",43.5,47.5,0.753,0.0566077290164942,1.3055663135153,0,1,0,0.0556505734986688
84533,2023-09-12,20000,a,"",37.7142857142857,38,0.628,0.00476177208673623,2.30102999566398,0,1,0,0.006880983693772
84534,2023-10-11,1011,rv,"",39,37,0.753,0.0200138545275668,1.004751155591,1,0,0.0151420344286954,0
84549,2023-11-03,1759,lv,"",48,51,1,0.0625,1.24526583945746,0,1,0,0.0778291149660913
84552,2023-10-29,6000,rv,"",43,43,0.753,0.0487943238847319,1.77815125038364,1,0,0.0653330570845272,0
84584,2023-10-26,2202,lv,"",44,45.2,1,0.0420593810197611,1.34281731463573,0,1,0,0.0564780650761968
84584,2023-10-26,2605,rv,"",41.4,44.4,0.753,0.0420593810197611,1.41580772763554,0,1,0,0.0448396414905112
84594,2023-11-05,1497,lv,"",37.1,40.1,1,0.0690055946046133,1.17522180034305,0,1,0,0.0810968791249764
84594,2023-11-05,1674,rv,"",34.2,39.1,0.753,0.0690055946046133,1.22375545365724,0,1,0,0.0635878174658829
84594,2023-11-05,2023,a,"",29.4,37.1,0.628,0.0690055946046133,1.3059958827708,0,1,0,0.0565960020934354
84595,2023-11-01,2000,lv,"",43.45,42.35,1,0.0566077290164942,1.30102999566398,1,0,0.0736483534368772,0
84599,2023-11-05,6000,rv,"",41.5,44,0.753,0.0690055946046133,1.77815125038364,0,1,0,0.0923948954002339
84608,2023-11-02,1271,rv,"",42.25,45,0.753,0.0594809470631637,1.10414555055401,0,1,0,0.0494537441510256
84618,2023-11-03,1242,rv,"",41,39,0.753,0.0625,1.09412159584056,1,0,0.0514920976042464,0
84667,2023-11-12,6130,rv,"",42,43,0.753,0.0975886477694638,1.78746047451842,0,1,0,0.131350195539161
84678,2023-11-12,987,lv,"",42,40.5,1,0.0975886477694638,0.994317152669637,1,0,0.0970340663830133,0
84681,2023-11-14,1272,rv,"",42,43,0.753,0.107746602655872,1.1044871113124,0,1,0,0.0896105646425949
84685,2023-11-07,668,lv,"",47.3333333333333,51,1,0.0761883533877797,0.824776462475546,0,1,0,0.0628383605890097
84685,2023-11-07,856,rv,"",47.3333333333333,52,0.753,0.0761883533877797,0.932473764677153,0,1,0,0.0534958614531664
84686,2023-11-13,1058,rv,"",42,44,0.753,0.102541919500955,1.02448566769917,0,1,0,0.0791047033309187
84687,2023-11-13,1574,rv,"",39.3333333333333,41.3333333333333,0.753,0.102541919500955,1.19700472802305,0,1,0,0.0924256013347907
84688,2023-11-14,1006,a,"",39.5,41.5,0.628,0.107746602655872,1.00259798071991,0,1,0,0.0678406584863865
84691,2023-11-13,1001,rv,"",40.4,46.4285714285714,0.753,0.102541919500955,1.00043407747932,0,1,0,0.0772475822710888
84711,2023-11-14,1000,rv,"",46,48,0.753,0.107746602655872,1,0,1,0,0.0811331917998718
84715,2023-11-16,2851,rv,"",40,48,0.753,0.118961894126327,1.45499721730946,0,1,0,0.130336186364511
84718,2023-11-19,3017,rv,"",42,48,0.753,0.138011189209227,1.47957531017499,0,1,0,0.153761054905641
84719,2023-11-19,5855,rv,"",41,44,0.753,0.138011189209227,1.76752689940838,0,1,0,0.183685682478026
84720,2023-11-18,4000,rv,"",42,43,0.753,0.131344579831652,1.60205999132796,0,1,0,0.158447688008832
84721,2023-11-17,4000,rv,"",42,42,0.753,0.125,1.60205999132796,1,0,0.150793896683744,0
84722,2023-11-16,4000,rv,"",42,42,0.753,0.118961894126327,1.60205999132796,1,0,0.143509820577504,0
84723,2023-11-15,4000,rv,"",41,43,0.753,0.113215458032988,1.60205999132796,0,1,0,0.136577600653034
84724,2023-11-14,4000,rv,"",41,43,0.753,0.107746602655872,1.60205999132796,0,1,0,0.129980240551312
84725,2023-11-13,4000,rv,"",41,43,0.753,0.102541919500955,1.60205999132796,0,1,0,0.123701564919838
84726,2023-11-11,4000,rv,"",43,42,0.753,0.0928746430710593,1.60205999132796,1,0,0.112039434654376,0
84727,2023-11-10,4000,rv,"",42,43,0.753,0.0883883476483184,1.60205999132796,0,1,0,0.106627386906619
84728,2023-11-09,4000,rv,"",42,42,0.753,0.0841187620395223,1.60205999132796,1,0,0.101476767297218,0
84729,2023-11-08,4000,rv,"",42,43,0.753,0.080055418110267,1.60205999132796,0,1,0,0.0965749475799486
84730,2023-11-07,4000,rv,"",43,42,0.753,0.0761883533877797,1.60205999132796,1,0,0.0919099095140917,0
84731,2023-11-06,4000,rv,"",42,43,0.753,0.0725080866350102,1.60205999132796,0,1,0,0.0874702153982057
84732,2023-11-04,4000,rv,"",41,44,0.753,0.0656722899158262,1.60205999132796,0,1,0,0.0792238440044161
84733,2023-11-03,4000,rv,"",42,44,0.753,0.0625,1.60205999132796,0,1,0,0.0753969483418722
84734,2023-11-02,4000,rv,"",42,43,0.753,0.0594809470631637,1.60205999132796,0,1,0,0.0717549102887519
84735,2023-11-01,4000,rv,"",42,43,0.753,0.0566077290164942,1.60205999132796,0,1,0,0.068288800326517
84736,2023-10-31,4000,rv,"",42,43,0.753,0.0538733013279361,1.60205999132796,0,1,0,0.0649901202756562
84737,2023-10-30,4000,rv,"",43,43,0.753,0.0512709597504774,1.60205999132796,1,0,0.0618507824599192,0
84742,2023-10-28,4000,rv,"",43,43,0.753,0.0464373215355296,1.60205999132796,1,0,0.0560197173271878,0
84743,2023-10-27,4000,rv,"",43,43,0.753,0.0441941738241592,1.60205999132796,1,0,0.0533136934533097,0
84744,2023-10-26,4000,rv,"",43,42,0.753,0.0420593810197611,1.60205999132796,1,0,0.0507383836486088,0
84745,2023-10-25,4000,rv,"",43,43,0.753,0.0400277090551335,1.60205999132796,1,0,0.0482874737899743,0
84746,2023-10-24,4000,rv,"",43,43,0.753,0.0380941766938899,1.60205999132796,1,0,0.0459549547570459,0
84747,2023-10-23,4000,rv,"",42,43,0.753,0.0362540433175051,1.60205999132796,0,1,0,0.0437351076991029
84748,2023-10-21,4000,rv,"",42,43,0.753,0.0328361449579131,1.60205999132796,0,1,0,0.039611922002208
84749,2023-10-20,4000,rv,"",42,42,0.753,0.03125,1.60205999132796,1,0,0.0376984741709361,0
84750,2023-10-19,4000,rv,"",42,42,0.753,0.0297404735315819,1.60205999132796,1,0,0.0358774551443759,0
84751,2023-10-18,4000,rv,"",42,43,0.753,0.0283038645082471,1.60205999132796,0,1,0,0.0341444001632585
84752,2023-10-17,4000,rv,"",43,42,0.753,0.0269366506639681,1.60205999132796,1,0,0.0324950601378281,0
84753,2023-10-16,4000,rv,"",43,41,0.753,0.0256354798752387,1.60205999132796,1,0,0.0309253912299596,0
84754,2023-10-14,4000,rv,"",43,41,0.753,0.0232186607677648,1.60205999132796,1,0,0.0280098586635939,0
84755,2023-10-13,4000,rv,"",43,42,0.753,0.0220970869120796,1.60205999132796,1,0,0.0266568467266548,0
84756,2023-10-12,4000,rv,"",42,43,0.753,0.0210296905098806,1.60205999132796,0,1,0,0.0253691918243044
84757,2023-10-11,4000,rv,"",42,43,0.753,0.0200138545275668,1.60205999132796,0,1,0,0.0241437368949871
84758,2023-10-10,4000,rv,"",42,43,0.753,0.0190470883469449,1.60205999132796,0,1,0,0.0229774773785229
84759,2023-10-09,4000,rv,"",42,43,0.753,0.0181270216587525,1.60205999132796,0,1,0,0.0218675538495514
84760,2023-10-08,4000,rv,"",42,43,0.753,0.0172513986511533,1.60205999132796,0,1,0,0.0208112450068168
84761,2023-10-07,4000,rv,"",43,42,0.753,0.0164180724789566,1.60205999132796,1,0,0.019805961001104,0
84762,2023-10-06,4000,rv,"",44,42,0.753,0.015625,1.60205999132796,1,0,0.0188492370854681,0
84763,2023-10-05,4000,rv,"",43,41,0.753,0.0148702367657909,1.60205999132796,1,0,0.017938727572188,0
84764,2023-10-04,4000,rv,"",42,42,0.753,0.0141519322541235,1.60205999132796,1,0,0.0170722000816292,0
84765,2023-10-03,4000,rv,"",42,43,0.753,0.013468325331984,1.60205999132796,0,1,0,0.0162475300689141
84766,2023-10-02,4000,rv,"",43,42,0.753,0.0128177399376193,1.60205999132796,1,0,0.0154626956149798,0
84767,2023-09-30,4000,rv,"",43,43,0.753,0.0116093303838824,1.60205999132796,1,0,0.014004929331797,0
84768,2023-09-29,4000,rv,"",41,43,0.753,0.0110485434560398,1.60205999132796,0,1,0,0.0133284233633274
84769,2023-09-28,4000,rv,"",42,43,0.753,0.0105148452549403,1.60205999132796,0,1,0,0.0126845959121522
84770,2023-09-27,4000,rv,"",42,43,0.753,0.0100069272637834,1.60205999132796,0,1,0,0.0120718684474936
84771,2023-09-26,4000,rv,"",43,42,0.753,0.00952354417347246,1.60205999132796,1,0,0.0114887386892615,0
84772,2023-09-25,4000,rv,"",43,42,0.753,0.00906351082937627,1.60205999132796,1,0,0.0109337769247757,0
84773,2023-09-23,4000,rv,"",43,42,0.753,0.00820903623947828,1.60205999132796,1,0,0.00990298050055201,0
84774,2023-09-22,4000,rv,"",43,42,0.753,0.0078125,1.60205999132796,1,0,0.00942461854273403,0
84775,2023-09-21,4000,rv,"",42,42,0.753,0.00743511838289547,1.60205999132796,1,0,0.00896936378609399,0
84776,2023-09-20,4000,rv,"",43,42,0.753,0.00707596612706177,1.60205999132796,1,0,0.00853610004081462,0
84777,2023-09-19,4000,rv,"",43,43,0.753,0.00673416266599201,1.60205999132796,1,0,0.00812376503445703,0
84778,2023-09-18,4000,rv,"",43,43,0.753,0.00640886996880967,1.60205999132796,1,0,0.00773134780748991,0
84779,2023-09-16,4000,rv,"",42,42,0.753,0.0058046651919412,1.60205999132796,1,0,0.00700246466589848,0
84780,2023-09-15,4000,rv,"",42,42,0.753,0.0055242717280199,1.60205999132796,1,0,0.00666421168166371,0
84781,2023-09-14,4000,rv,"",42,42,0.753,0.00525742262747014,1.60205999132796,1,0,0.0063422979560761,0
84782,2023-09-13,4000,rv,"",42,42,0.753,0.00500346363189169,1.60205999132796,1,0,0.00603593422374679,0
84783,2023-09-12,4000,rv,"",43,42,0.753,0.00476177208673623,1.60205999132796,1,0,0.00574436934463073,0
84784,2023-09-11,4000,rv,"",43,42,0.753,0.00453175541468814,1.60205999132796,1,0,0.00546688846238786,0
84785,2023-09-09,4000,rv,"",44,42,0.753,0.00410451811973914,1.60205999132796,1,0,0.00495149025027601,0
84786,2023-09-08,4000,rv,"",43,42,0.753,0.00390625,1.60205999132796,1,0,0.00471230927136701,0
84787,2023-09-07,4000,rv,"",43,42,0.753,0.00371755919144773,1.60205999132796,1,0,0.00448468189304699,0
84788,2023-09-06,4000,rv,"",43,42,0.753,0.00353798306353089,1.60205999132796,1,0,0.00426805002040731,0
84789,2023-09-05,4000,rv,"",44,41,0.753,0.00336708133299601,1.60205999132796,1,0,0.00406188251722852,0
84790,2023-09-03,4000,rv,"",44,41,0.753,0.00304964524279574,1.60205999132796,1,0,0.00367894311731371,0
84791,2023-09-02,4000,rv,"",44,42,0.753,0.0029023325959706,1.60205999132796,1,0,0.00350123233294924,0
84792,2023-09-01,4000,rv,"",43,42,0.753,0.00276213586400995,1.60205999132796,1,0,0.00333210584083185,0
84793,2023-08-31,4000,rv,"",43,43,0.753,0.00262871131373507,1.60205999132796,1,0,0.00317114897803805,0
84794,2023-08-30,4000,rv,"",44,42,0.753,0.00250173181594585,1.60205999132796,1,0,0.00301796711187339,0
84795,2023-08-29,4000,rv,"",43,42,0.753,0.00238088604336812,1.60205999132796,1,0,0.00287218467231537,0
84796,2023-08-28,4000,rv,"",44,41,0.753,0.00226587770734407,1.60205999132796,1,0,0.00273344423119393,0
84797,2023-08-26,4000,rv,"",43,42,0.753,0.00205225905986957,1.60205999132796,1,0,0.002475745125138,0
84798,2023-08-25,4000,rv,"",41,43,0.753,0.001953125,1.60205999132796,0,1,0,0.00235615463568351
84799,2023-08-24,4000,rv,"",42,42,0.753,0.00185877959572387,1.60205999132796,1,0,0.0022423409465235,0
84800,2023-08-23,4000,rv,"",42,42,0.753,0.00176899153176544,1.60205999132796,1,0,0.00213402501020366,0
84801,2023-08-22,4000,rv,"",43,41,0.753,0.001683540666498,1.60205999132796,1,0,0.00203094125861426,0
84802,2023-08-21,4000,rv,"",43,41,0.753,0.00160221749220242,1.60205999132796,1,0,0.00193283695187248,0
84803,2023-08-19,4000,rv,"",43,41,0.753,0.0014511662979853,1.60205999132796,1,0,0.00175061616647462,0
84804,2023-08-18,4000,rv,"",44,41,0.753,0.00138106793200498,1.60205999132796,1,0,0.00166605292041593,0
84805,2023-08-17,4000,rv,"",44,40,0.753,0.00131435565686754,1.60205999132796,1,0,0.00158557448901903,0
84806,2023-08-16,4000,rv,"",45,40,0.753,0.00125086590797292,1.60205999132796,1,0,0.0015089835559367,0
84807,2023-08-15,4000,rv,"",44,40,0.753,0.00119044302168406,1.60205999132796,1,0,0.00143609233615768,0
84808,2023-08-14,4000,rv,"",44,41,0.753,0.00113293885367203,1.60205999132796,1,0,0.00136672211559696,0
84809,2023-08-12,4000,rv,"",44,42,0.753,0.00102612952993478,1.60205999132796,1,0,0.001237872562569,0
84810,2023-08-11,4000,rv,"",44,42,0.753,0.0009765625,1.60205999132796,1,0,0.00117807731784175,0
84811,2023-08-10,4000,rv,"",44,42,0.753,0.000929389797861933,1.60205999132796,1,0,0.00112117047326175,0
84812,2023-08-09,4000,rv,"",44,41,0.753,0.000884495765882722,1.60205999132796,1,0,0.00106701250510183,0
84813,2023-08-08,4000,rv,"",43,41,0.753,0.000841770333249002,1.60205999132796,1,0,0.00101547062930713,0
84814,2023-08-07,4000,rv,"",43,41,0.753,0.000801108746101209,1.60205999132796,1,0,0.000966418475936238,0
84818,2023-11-20,1475,rv,"",38.7666666666667,44.75,0.753,0.14501617327002,1.16879202031418,0,1,0,0.127628790839277
84821,2023-11-17,1006,lv,"",44,47,1,0.125,1.00259798071991,0,1,0,0.125324747589989
84824,2023-11-20,1000,lv,"",37.5,45.3333333333333,1,0.14501617327002,1,0,1,0,0.14501617327002
84827,2023-11-26,6527,rv,"",43,42,0.753,0.195177295538928,1.81471361269598,1,0,0.266705744013069,0
84828,2023-11-27,1000,a,"",38.5,36.5,0.628,0.20508383900191,1,1,0,0.128792650893199,0
84832,2023-11-27,1323,rv,"",44,42,0.753,0.20508383900191,1.1215598441875,1,0,0.173200390282816,0
84834,2023-11-26,1001,a,"",37,35,0.628,0.195177295538928,1.00043407747932,1,0,0.122624547057444,0
84838,2023-11-28,4003,rv,"",42,47.5,0.753,0.215493205311744,1.60238559010511,0,1,0,0.260013314838696
84842,2023-10-26,1169,lv,"",43.5,46,1,0.0420593810197611,1.06781451116184,0,1,0,0.0449116173833858
84844,2023-11-07,1072,rv,"",37,39,0.753,0.0761883533877797,1.03019478535675,0,1,0,0.0591020998068511
84853,2023-12-01,1301,rv,"",36,39.5,0.753,0.25,1.11427729656159,0,1,0,0.209762701077719
84858,2023-12-03,5800,rv,"",43,43,0.753,0.276022378418453,1.76342799356294,1,0,0.366519428481551,0
84859,2023-12-01,2018,rv,"",47,53,0.753,0.25,1.30492116190089,0,1,0,0.245651408727843
84868,2023-12-03,2219,lv,"",36.3,41.8,1,0.276022378418453,1.34615730223201,0,1,0,0.371569540287447
84868,2023-12-03,2505,rv,"",34,39.8,0.753,0.276022378418453,1.39880773020326,0,1,0,0.29073498419054
84868,2023-12-03,3021,a,"",30.1,37.9,0.628,0.276022378418453,1.48015072527328,0,1,0,0.256572366425654
84871,2023-11-11,10000,a,"",33.5,38,0.628,0.0928746430710593,2,0,1,0,0.11665055169725
84875,2023-12-05,1291,rv,"",42,41,0.753,0.304753413551119,1.11092624226642,1,0,0.254934599094259,0
84889,2023-12-04,1500,rv,"",38.25,42,0.753,0.290032346540041,1.17609125905568,0,1,0,0.25685169422969
84924,2023-12-06,1000,rv,"",39.6,45.4,0.753,0.320221672441068,1,0,1,0,0.241126919348124
85213,2023-11-20,4000,rv,"",40,44,0.753,0.14501617327002,1.60205999132796,0,1,0,0.174940430796412
85214,2023-11-21,4000,rv,"",41,44,0.753,0.152376706775559,1.60205999132796,0,1,0,0.183819819028183
85215,2023-11-22,4000,rv,"",42,43,0.753,0.160110836220534,1.60205999132796,0,1,0,0.193149895159897
85216,2023-11-23,4000,rv,"",43,42,0.753,0.168237524079044,1.60205999132796,1,0,0.202953534594435,0
85217,2023-11-24,4000,rv,"",44,42,0.753,0.176776695296637,1.60205999132796,1,0,0.213254773813239,0
